user_id,deposit_id,deposit_product_views,deposit_applied
18757,80,3,1
2305,84,1,0
18248,87,6,1
1295,73,4,1
13992,90,3,1
11763,26,5,1
17670,54,1,1
648,27,4,1
6207,7,1,1
4820,80,3,1
13202,50,4,1
9448,5,1,0
15358,1,4,1
16551,52,1,1
11588,88,1,0
6939,11,2,0
1988,2,2,1
6398,20,7,1
3659,69,4,1
10497,96,4,1
14901,45,2,1
10479,95,3,0
6134,72,1,1
16301,83,1,0
16649,66,2,1
13018,47,1,0
11267,100,5,1
4734,59,2,1
2468,11,3,0
14909,72,3,1
926,5,1,1
11552,69,2,0
993,28,4,1
12838,55,3,0
4463,75,4,0
13315,87,2,0
2780,96,2,0
19638,71,5,1
13458,56,3,1
15177,46,1,1
11203,72,1,1
18325,13,4,1
6047,84,3,1
19051,50,4,1
17235,94,1,1
1348,20,3,1
379,64,1,1
4004,39,3,1
4939,5,4,1
18043,87,3,1
1692,60,3,0
13051,85,6,1
8571,14,5,1
4641,96,2,1
8112,10,7,0
13253,18,1,1
13217,49,3,1
15221,69,3,1
6146,25,1,0
6228,76,3,1
8684,100,3,1
9792,6,1,1
12764,84,4,0
1130,43,5,0
1258,53,5,1
4462,93,1,0
12004,58,6,0
14479,58,7,1
17054,57,1,1
7610,71,1,1
3320,51,1,0
14534,43,5,1
4792,1,2,1
15912,58,4,1
4947,10,2,1
1385,4,4,0
19069,95,1,1
7270,56,4,1
2885,31,4,1
3534,7,3,1
14665,36,1,0
16202,44,2,1
14683,1,4,1
13045,7,6,1
13258,23,1,1
17220,41,5,1
1604,57,4,1
263,6,3,0
14387,73,3,1
3775,74,4,0
4696,31,3,1
19865,96,1,1
14472,8,6,1
16712,76,4,0
9485,77,8,1
9263,67,5,1
2340,2,5,1
8487,92,1,0
8370,8,2,1
7022,68,3,1
18728,68,3,1
7232,98,2,1
8639,24,1,1
3628,61,2,1
7709,29,2,0
16098,68,4,1
16835,34,1,0
7177,46,6,1
1258,52,6,1
13135,27,1,1
7407,72,6,1
662,100,2,1
8999,91,5,1
7339,11,2,1
18984,58,3,1
8708,44,3,0
11694,9,3,1
5168,8,1,1
6421,82,2,1
6934,65,4,1
5151,93,2,1
4200,5,3,0
18195,9,1,1
720,28,5,1
18391,87,5,1
8722,62,3,1
2834,35,1,1
18216,93,5,1
13101,25,4,1
8088,91,5,1
658,18,6,1
11600,4,3,1
16503,81,3,0
60,38,1,1
8909,77,1,0
9449,25,1,1
4353,31,1,1
9810,36,7,1
17155,93,4,0
10152,56,2,1
12321,52,2,0
13884,35,1,1
14768,61,1,1
17847,75,1,1
1436,90,2,1
2800,46,3,1
13833,50,5,0
18970,100,1,1
18014,26,5,1
15023,74,1,1
5070,56,1,1
12457,51,7,1
17619,51,1,1
10631,28,3,1
13442,22,3,1
7713,73,3,1
4201,15,3,1
12193,36,4,1
6985,92,1,1
15559,77,7,1
3276,4,4,1
78,61,4,0
9395,98,4,1
8744,34,1,0
4353,36,4,1
3136,12,4,1
13483,32,2,1
8620,15,2,1
14111,76,5,1
8618,59,3,1
3732,60,3,1
7648,68,1,1
15112,75,3,1
12817,14,3,0
11453,38,1,0
15970,46,6,1
13553,23,4,1
3788,98,2,1
4726,3,4,1
252,91,8,1
12964,20,5,0
13534,45,5,0
17550,40,3,1
2974,93,3,1
11809,97,2,1
11805,15,4,1
7394,17,3,1
6691,69,4,0
16078,28,2,0
11440,83,1,0
10984,92,3,1
16434,45,7,1
15692,61,1,1
5156,53,2,1
14620,11,4,1
18624,18,3,1
13618,42,4,1
16690,13,1,1
3642,8,2,0
16572,84,3,1
12846,75,1,1
3752,76,2,0
14649,52,3,1
7853,37,2,0
16972,70,1,1
19671,85,2,1
15624,100,4,1
11344,41,5,1
11220,57,8,0
4849,85,5,0
12544,77,3,1
12326,32,5,1
5480,28,4,1
15788,78,2,1
15259,24,1,0
16628,62,4,0
19245,74,1,0
6047,76,7,0
10108,64,8,0
16357,70,1,1
16141,40,5,0
5576,44,6,1
14709,18,1,1
334,72,5,1
13701,92,2,1
13452,93,4,0
17036,24,1,1
16214,78,2,1
8932,20,3,0
14730,92,2,1
13444,57,5,1
11220,100,4,0
19266,72,1,1
7975,17,2,1
8081,92,2,0
19304,83,5,0
19799,62,1,1
9957,82,2,1
8524,7,2,1
17649,47,1,1
6122,86,2,1
5565,55,1,1
15124,2,3,1
13713,9,7,1
11835,23,2,0
5644,38,3,1
6962,82,1,1
18023,47,4,1
7062,62,6,1
8746,33,1,1
8718,28,5,1
11999,57,2,1
19544,79,4,1
14483,37,7,1
986,60,4,0
16001,7,3,0
11813,8,4,0
789,31,1,0
729,6,6,1
16535,81,4,0
17197,57,1,1
13523,72,4,1
17378,89,4,1
9374,36,3,1
10193,16,2,0
8729,57,4,1
16075,63,1,1
17096,17,4,1
650,67,4,1
13908,9,3,0
15514,52,2,1
18869,28,1,1
4406,72,3,1
10752,36,6,1
19113,29,2,1
14237,55,3,0
3674,15,1,0
14265,94,1,1
7903,66,4,1
7965,12,2,1
13119,82,2,1
5899,95,4,1
4124,51,1,0
5330,64,2,1
7491,91,2,1
11244,97,1,1
15460,95,1,1
16154,7,4,0
18627,73,4,1
14103,69,3,1
11613,26,4,1
7016,52,5,1
7173,26,1,0
1662,10,3,1
17515,20,2,1
11149,94,3,0
405,44,3,1
1864,52,5,1
7289,56,2,1
2432,19,5,0
7916,99,5,1
2035,81,7,1
12324,47,7,1
2394,52,1,1
18742,10,3,0
3328,7,3,1
11038,27,1,1
18758,74,1,1
8040,59,2,1
841,84,4,1
15294,69,6,1
5285,10,4,1
19543,62,3,1
4957,75,2,1
2063,42,3,0
16426,24,1,1
4876,20,3,0
1800,54,6,0
6124,63,1,1
8897,94,4,1
15038,96,2,0
9151,35,1,0
4001,86,2,1
9390,48,5,1
14283,58,3,1
15485,72,5,1
703,25,1,0
15523,11,6,1
1771,16,3,1
3166,59,6,1
13032,65,5,1
11981,99,2,1
7741,21,3,1
191,40,2,0
4476,17,1,1
14464,86,5,1
3008,99,1,1
692,56,6,0
19506,71,1,1
17655,89,5,1
14079,13,6,1
15059,33,4,1
12617,40,2,1
4525,40,5,0
11949,47,5,1
5875,19,5,1
7798,76,1,1
19397,69,4,1
11211,99,8,1
1657,39,1,1
12240,61,7,1
8775,59,1,0
18984,18,1,0
7766,90,1,1
11039,13,1,1
4174,58,5,1
3927,55,2,1
7641,39,2,1
6691,62,3,1
9547,39,1,1
13600,75,1,0
7205,32,6,1
5582,99,1,1
14118,30,4,1
3260,25,1,1
408,92,1,1
13931,35,2,1
1753,49,3,0
971,49,1,1
16185,69,3,1
6155,29,2,0
13546,61,1,0
14151,72,1,1
1413,83,2,1
9991,39,6,1
9047,36,3,1
2078,26,1,0
18315,72,1,1
18365,100,1,1
1014,28,1,1
14425,81,1,1
19670,98,1,1
5017,78,2,1
8869,33,1,1
2207,88,1,1
11266,48,3,1
2842,44,2,1
17470,64,1,1
900,73,3,1
13774,15,4,1
730,74,4,1
14090,79,3,1
1171,65,5,0
8401,62,4,1
3179,54,5,1
1102,42,6,1
16255,85,1,1
17460,53,5,0
12926,6,2,1
4035,30,3,0
17005,3,4,1
13435,35,3,1
7051,67,2,1
8229,46,2,1
18147,22,6,0
18287,95,5,1
3443,27,5,1
13591,67,4,1
8938,70,1,1
15971,77,4,0
15235,87,5,1
19386,11,4,1
18933,50,1,1
1842,1,3,0
13348,80,1,1
1957,52,3,1
7468,28,6,1
6556,71,2,1
7672,50,2,0
10600,11,4,1
17006,32,3,0
17678,93,2,1
693,66,7,0
7923,99,1,1
15214,85,5,1
3453,42,1,1
16703,62,4,1
14489,14,2,1
1927,69,5,0
231,100,3,1
11629,71,2,0
18238,28,1,0
5418,88,3,1
14234,13,2,1
15920,83,3,1
6448,93,3,1
237,36,6,1
16929,33,4,1
19204,33,4,1
4065,77,1,1
352,1,3,1
11013,100,5,1
18282,67,2,0
19217,72,1,1
10549,64,1,0
12104,45,2,1
6370,33,5,1
4150,1,2,0
2754,71,2,1
2478,25,1,1
16556,48,7,0
16976,7,4,1
6473,56,3,1
16116,63,1,1
737,22,2,1
8262,97,3,0
3571,1,1,0
4806,90,3,1
14179,80,2,1
1659,51,2,1
2096,94,1,0
15337,18,4,1
7413,29,2,0
6425,13,2,0
6168,69,4,1
9367,91,3,0
12369,100,3,1
7520,59,1,1
16717,38,4,1
14513,87,4,0
459,97,1,0
8350,16,5,1
14878,24,5,1
9499,17,1,1
2215,94,1,1
11697,98,3,1
10137,73,4,1
5461,7,3,1
15448,63,1,0
9101,99,3,1
12673,38,7,1
16780,35,1,0
12779,11,1,0
7368,41,4,0
7156,47,5,1
8178,88,4,0
16461,40,1,1
9795,93,6,1
2019,48,4,1
8782,24,5,1
12499,92,2,1
9116,81,4,1
17677,40,2,1
2887,39,5,1
13022,57,5,1
6535,45,6,1
12291,84,4,1
16431,57,6,1
11554,90,2,1
2777,92,2,1
828,59,2,1
228,5,4,1
17247,79,1,0
18759,11,5,1
15656,55,1,1
5290,28,3,1
18290,32,3,1
3521,74,2,1
5841,39,2,1
12970,96,3,1
6622,99,2,1
2388,90,2,1
6011,76,1,0
14299,87,4,1
14124,23,1,1
19840,58,2,1
8532,14,1,0
8412,54,3,0
3496,89,1,0
18249,69,1,1
3784,92,5,0
11982,19,6,1
6809,24,5,1
8412,85,4,1
18105,30,4,0
2521,11,4,0
5909,5,5,1
16961,81,1,1
17779,29,5,0
12455,13,1,0
11732,69,4,0
7821,17,7,1
5088,50,1,1
8665,17,6,1
17137,88,1,0
17794,82,2,0
16240,4,4,1
16802,56,5,1
12987,68,1,1
6793,6,3,1
18722,86,1,1
19308,9,4,1
10231,27,4,1
12044,9,5,0
19511,97,1,1
11850,27,2,1
7027,34,3,1
16713,90,4,1
6692,32,1,1
4682,47,2,1
12053,47,4,1
10575,12,2,1
15849,93,5,1
15537,1,5,1
11099,10,8,0
13087,1,1,0
2714,47,4,1
5506,41,2,0
17268,55,1,1
19612,18,6,0
1932,34,4,0
17909,53,5,1
8550,100,3,1
13281,33,4,1
9351,77,2,1
16469,81,4,1
19515,76,4,1
13078,68,5,1
13582,56,2,1
18949,28,4,1
7152,69,2,0
1863,61,7,1
10150,77,2,1
3975,44,3,1
8364,66,1,1
19509,38,5,0
9847,43,4,1
1407,27,1,1
15707,96,1,0
15260,14,2,1
14112,77,3,1
17666,87,1,1
8474,94,7,0
4834,67,2,0
18374,38,4,1
3659,70,2,1
4631,70,1,1
9569,45,2,0
11383,94,5,1
12848,81,1,1
11767,16,3,0
7542,74,4,1
15917,1,3,0
9385,21,2,1
863,58,2,0
14138,17,1,1
3462,58,3,1
6187,7,2,1
1470,82,3,1
3819,84,2,0
3063,42,2,0
1380,4,2,0
12307,33,5,1
14491,80,3,0
9695,61,1,1
5461,9,1,0
17501,82,3,0
4868,59,3,0
16163,20,1,1
4731,15,4,1
6384,46,4,1
8950,52,4,1
7415,49,1,0
7165,11,4,1
14438,71,2,0
15410,15,4,1
10418,87,2,1
5337,86,1,0
19989,26,4,1
14195,81,1,1
4269,58,7,0
4768,1,3,1
15827,41,1,1
2175,53,1,1
246,75,3,0
3337,2,5,1
13178,54,1,1
728,24,4,0
789,49,5,1
8613,9,6,1
7807,24,4,0
7229,71,5,0
12702,74,1,1
13501,30,1,1
15541,45,3,1
9560,95,1,1
8480,30,1,1
19269,31,4,0
5789,62,1,0
7015,10,2,0
7134,100,2,1
13708,28,6,0
10051,37,4,0
658,26,1,1
10525,68,1,0
3142,36,1,0
10428,74,1,0
3222,42,1,1
6118,46,3,1
13926,41,5,1
12675,20,1,1
6472,91,3,1
9649,37,3,0
15917,20,1,1
5990,5,6,1
11111,50,5,1
3534,3,1,1
18826,57,1,0
16912,97,5,0
3116,35,1,1
15911,24,5,1
3003,63,3,0
11442,58,2,0
11000,24,2,0
6254,41,3,1
4154,50,4,1
19449,5,3,1
415,73,1,1
5812,100,3,1
530,90,1,1
11221,91,2,0
18955,56,3,1
3816,91,1,1
14374,17,1,1
9009,12,2,1
17008,28,6,1
7627,69,2,0
14555,82,1,0
16293,59,3,1
7848,78,5,1
2448,95,1,1
6815,42,2,1
11281,90,4,1
15651,30,1,1
18785,74,3,1
9421,43,4,1
464,3,5,0
15313,76,1,0
6484,69,5,1
14813,54,1,1
15091,45,3,1
1980,73,3,1
13886,97,3,1
19003,59,1,1
14508,66,7,1
7730,76,4,0
11739,11,4,1
19834,38,4,1
8693,75,5,1
4438,82,4,1
15122,49,1,0
19015,77,2,1
4975,55,4,1
5413,85,1,1
4884,27,4,1
17021,21,1,1
15654,72,3,1
7804,80,3,1
3785,90,5,0
19318,84,4,1
1245,39,1,1
11875,39,2,1
19468,20,4,1
17117,53,4,1
4276,73,1,0
10730,94,3,1
15498,74,2,1
19154,55,3,1
12387,13,2,1
9387,1,3,1
1305,65,1,1
19115,3,4,0
19254,40,7,1
11021,90,3,1
1880,52,1,1
11116,32,5,1
6041,20,1,0
10479,64,3,1
15756,2,6,1
8800,87,7,1
10960,94,3,0
1810,50,3,0
6280,12,3,0
11291,33,3,1
5651,97,1,1
2118,24,1,1
14677,16,1,1
15076,41,4,0
19932,15,1,0
13172,30,7,1
9588,52,5,1
17182,5,2,0
14442,43,3,1
15850,56,2,1
6421,17,1,1
9380,24,3,1
13010,12,1,1
1217,18,4,0
6716,93,4,1
19879,17,1,1
9771,87,3,1
14405,87,1,1
2915,61,2,1
13646,14,4,1
3104,98,4,1
14616,60,3,1
2649,83,3,1
14483,60,6,0
3775,3,6,1
17713,46,6,1
6745,51,5,0
4355,80,4,1
14582,4,3,1
18189,27,1,1
16818,30,1,0
18673,58,2,1
4503,7,2,1
6032,49,3,1
6131,1,2,1
12110,91,2,1
5382,47,3,1
2824,54,5,0
16334,95,4,0
384,85,6,1
6580,64,3,0
2729,30,1,1
14075,39,1,1
9508,48,6,1
845,83,1,1
3046,51,5,1
4531,63,3,1
2794,49,3,1
13377,23,3,1
19185,95,4,1
4879,88,1,1
2856,42,8,0
15842,37,2,1
5652,20,5,0
1240,63,3,0
8094,96,2,0
3624,91,3,1
9946,80,1,1
7666,95,3,1
13265,28,2,0
9563,89,1,1
15018,9,5,1
5445,24,2,1
5066,97,8,0
7166,85,5,0
10802,34,2,1
19028,40,5,1
18225,54,1,1
10673,54,6,1
6442,87,6,0
4904,53,3,1
17930,50,2,0
11153,4,4,0
2395,69,1,1
10746,43,2,0
11628,86,1,1
2665,40,7,0
10993,1,4,1
18284,59,6,1
7764,52,1,1
13515,92,4,1
17552,14,5,0
493,6,1,1
18561,37,3,1
3855,90,1,0
10579,63,7,1
11129,33,2,1
15217,89,4,1
2646,6,5,0
4275,89,2,0
7629,17,3,0
4924,92,4,1
13034,16,3,1
17955,92,4,1
9485,84,3,1
12433,54,2,1
12765,98,5,1
2510,19,2,0
16467,85,5,1
15973,4,3,1
2858,10,3,1
17692,81,6,1
12816,19,4,1
13849,64,5,1
14076,65,3,1
11826,77,3,0
18876,92,1,1
3018,41,3,1
14163,74,3,1
3924,96,5,0
14888,69,3,0
6824,7,3,1
13984,99,1,1
15814,5,3,1
1604,89,4,1
12493,72,2,0
16857,62,1,1
19539,37,7,0
9654,27,2,1
12326,90,2,1
19887,42,3,1
4482,15,6,1
94,44,1,0
11196,27,1,1
13139,43,3,1
6533,55,1,1
6263,60,4,1
11140,79,3,1
8752,58,3,1
964,38,5,1
18859,70,1,1
14497,80,5,1
19034,14,1,1
15099,7,3,0
8888,43,6,1
1487,45,1,1
324,71,3,1
13796,51,2,0
19064,46,9,0
8644,7,1,1
18249,52,2,1
6364,28,3,1
19073,38,3,0
19617,32,2,1
8746,2,4,1
1936,47,3,1
12386,65,4,1
6585,91,3,1
19959,80,4,1
6101,90,5,0
15093,18,3,1
15000,60,1,1
17386,91,1,1
13604,68,3,0
824,15,1,0
8241,36,4,0
9627,14,5,0
10844,92,5,1
8774,74,2,0
18077,57,3,1
4777,66,5,1
15860,92,3,1
6216,93,6,1
14393,69,3,1
8833,97,4,1
10655,92,1,1
1654,28,2,1
17188,16,1,0
13422,14,1,1
9262,97,5,1
7909,55,4,1
10509,13,2,0
4907,93,5,1
19578,43,4,0
9804,27,4,1
6501,79,3,1
10855,45,3,1
3984,43,3,1
8871,98,2,1
13153,73,3,0
3309,12,2,1
15995,79,1,1
6607,18,5,1
1742,88,2,1
15082,77,3,0
3823,67,1,1
18542,25,4,0
1799,58,1,1
18639,18,2,1
13364,49,1,1
9255,30,3,0
8389,91,6,1
16667,67,1,1
10700,82,4,1
15590,81,1,1
8834,26,3,1
7414,24,4,1
18130,88,3,1
6614,47,1,0
18246,30,3,1
14925,45,5,1
14987,71,7,1
9472,100,3,1
19933,61,1,0
4835,71,1,1
8618,82,1,1
18723,19,3,1
5591,97,3,0
19477,37,4,0
3126,14,4,1
5021,56,2,1
15971,34,3,1
18515,47,3,1
5671,69,3,1
2152,49,3,1
18337,87,3,1
15883,29,6,1
11025,82,3,1
7868,51,1,1
15447,13,1,1
13635,59,3,0
13218,56,1,0
16013,89,1,0
5409,84,3,1
8402,44,3,0
9641,26,2,1
1140,53,3,1
14044,63,1,1
10657,50,3,1
1669,54,1,1
6676,59,2,1
1142,28,5,1
11981,87,6,1
5080,31,2,0
10696,77,2,1
6061,17,3,0
6520,78,3,1
8113,30,2,1
13579,18,4,0
4060,24,4,1
9965,51,7,1
2499,11,3,1
2930,92,7,1
19977,86,5,0
13762,92,3,1
16573,63,1,1
4256,77,3,1
9707,20,1,1
13562,41,2,1
9076,57,2,0
6133,30,3,1
10985,88,1,1
3099,9,5,0
19210,45,3,1
6917,39,4,0
14867,29,5,1
286,64,1,0
1586,27,1,1
13827,86,3,1
7387,14,1,1
10817,72,1,1
1700,35,1,1
2986,98,4,1
15947,78,1,0
16360,63,2,1
15831,66,1,1
14801,54,1,1
12085,3,1,1
6485,81,2,1
15708,25,1,1
15100,19,4,1
17995,34,1,0
4027,38,4,1
8299,5,4,0
16540,78,2,1
6705,72,2,1
2140,73,7,1
18805,80,1,1
9597,6,3,1
5788,3,4,1
414,5,5,1
879,8,2,1
16592,45,1,1
7530,48,5,0
17035,93,3,1
1412,67,5,1
13093,3,2,1
288,33,4,1
10292,68,7,1
16076,22,3,0
13603,51,4,1
6607,47,1,1
87,75,3,1
17846,33,1,1
2306,75,1,1
11996,85,4,1
13041,84,3,0
2018,56,4,1
15804,87,1,1
2219,43,1,0
15634,30,1,1
8202,96,1,1
17507,75,4,1
1382,76,6,1
7769,45,1,1
7631,7,1,0
59,38,3,0
4278,83,1,1
17188,15,6,1
7671,6,2,1
9881,77,5,0
5773,75,4,1
17090,64,2,1
5447,80,4,1
12214,28,4,1
19040,37,2,1
2385,10,4,1
19359,72,2,1
18549,24,3,1
3176,49,4,1
15067,78,2,0
1361,68,5,1
14431,17,3,1
9795,93,1,1
10153,37,1,1
8481,96,1,0
10516,17,1,0
10589,63,3,0
14027,38,5,1
14858,34,2,0
9363,79,7,1
18527,28,2,1
9232,12,3,1
19183,29,5,1
5302,28,5,0
11408,46,1,1
13757,29,6,0
5011,65,3,1
3271,40,1,0
2151,5,7,1
4375,72,3,0
2343,33,2,1
8672,68,2,1
16557,95,3,1
9747,86,1,1
9241,48,2,1
18379,1,3,1
1985,52,1,1
7154,20,1,1
13543,88,2,0
6760,39,5,1
18276,37,6,1
15895,55,3,0
10698,64,2,1
15776,51,5,1
7342,7,1,1
18712,29,1,1
7743,88,5,0
1785,11,4,1
15593,96,4,0
2750,44,3,1
4905,40,4,1
19432,9,5,0
7977,12,6,1
12246,57,2,1
16475,29,6,0
15120,11,3,1
3480,5,5,1
10171,93,1,0
7800,18,3,1
18227,59,6,1
2646,19,3,0
6550,70,1,1
3821,68,2,0
6361,45,4,1
3489,21,5,1
1068,74,2,1
3289,28,6,1
17632,9,2,0
13721,32,7,1
8421,43,2,1
5696,77,1,1
14547,45,6,1
8582,6,2,1
6595,96,3,0
8576,61,2,0
16420,7,3,1
18074,88,3,1
12197,76,1,1
19711,87,2,1
5724,89,1,1
4572,71,2,0
6285,49,4,1
6545,62,3,0
5161,83,2,1
6400,38,6,0
14291,39,1,1
12247,41,7,1
16440,62,1,0
16428,58,1,0
7836,84,4,1
17371,44,2,1
13833,94,1,1
12068,15,3,1
7225,45,1,0
11495,64,1,1
117,49,1,1
12318,73,1,1
13342,88,4,1
14447,2,5,1
19557,43,5,1
11598,39,3,0
9070,1,6,1
9529,72,7,0
7057,25,1,1
9958,20,1,0
6587,54,1,1
13446,10,3,1
14575,39,1,0
10185,23,1,1
1415,60,1,1
18750,1,3,0
19835,81,2,1
4124,64,5,0
12298,57,2,1
10060,100,1,1
6811,38,1,1
19239,47,5,1
1354,65,1,0
2500,46,2,1
14681,4,1,1
13523,73,1,0
15579,77,4,0
19455,12,4,0
16350,6,1,1
9161,12,3,1
17385,76,3,0
16560,13,1,1
11854,95,2,0
18131,29,1,0
5256,46,4,1
17269,39,2,0
3016,1,5,0
1098,21,4,1
5276,61,2,1
12165,67,5,0
7237,18,4,1
5249,88,2,0
4709,54,6,1
7888,15,2,1
19270,97,1,0
665,23,2,1
9759,45,1,1
2566,8,1,0
11820,43,3,1
11211,90,7,1
19966,51,1,1
18361,57,5,1
9189,24,1,0
15524,46,5,1
8880,18,3,1
10475,54,2,1
3814,19,3,1
11161,41,6,1
11588,22,6,0
17835,19,6,0
19806,68,5,1
14608,97,5,1
14847,48,6,1
19474,39,1,1
16263,38,5,1
7156,72,1,0
3000,80,2,1
5429,68,3,1
15124,98,5,0
10028,74,2,0
3495,83,4,0
9946,32,1,0
13095,30,3,1
698,77,3,1
14408,77,4,1
7526,17,4,1
2260,82,3,1
11230,7,1,0
2123,54,3,0
16825,61,1,0
14102,30,4,1
12792,84,7,0
12766,50,4,0
17931,62,3,1
3490,26,3,0
3880,59,4,1
12635,28,3,1
6937,67,3,1
16436,82,5,1
459,56,2,1
16491,53,3,1
15258,64,3,0
6638,48,2,1
3269,48,3,1
4215,85,1,1
19964,90,1,1
17746,55,3,1
17439,11,7,1
18520,31,1,1
4707,82,3,1
5665,80,1,1
14369,93,1,0
2179,74,1,0
3157,4,8,1
19772,24,7,0
7272,84,5,1
759,7,2,1
8873,44,1,1
16480,71,5,1
9474,4,1,1
16504,10,3,1
11934,56,3,1
19229,72,3,1
175,98,1,0
8434,36,3,1
13067,32,2,1
5758,65,5,1
14514,84,3,1
10154,95,3,1
11285,22,6,1
11053,29,4,1
9519,33,2,1
10616,8,1,1
2727,87,2,1
15837,86,2,1
755,97,1,1
5625,74,1,0
11420,63,5,0
19381,54,1,1
15461,77,1,0
4083,46,1,1
19814,81,2,0
19654,22,1,1
6283,23,1,1
15878,4,1,1
7937,34,1,1
3349,44,2,0
5635,92,4,0
19387,56,7,1
4071,95,2,0
14389,70,1,0
2130,8,3,1
18703,66,4,0
18844,53,1,0
3642,45,2,0
9300,52,1,1
5352,57,1,0
9297,63,6,0
7998,40,1,0
9613,2,6,1
7505,21,7,1
8285,38,1,1
162,34,3,1
11439,65,2,1
17356,35,4,1
1042,81,2,1
8561,34,3,1
19934,63,4,1
15891,98,5,1
17502,93,1,1
17719,22,2,1
13085,51,4,1
18548,12,2,1
11851,72,3,1
1243,27,3,1
13,100,9,1
3573,10,1,1
18746,3,2,1
15598,74,3,1
19073,21,3,1
13773,76,2,1
5114,7,3,1
4425,71,3,0
8162,91,4,1
2472,88,2,1
2683,48,2,1
1854,89,3,1
17668,53,3,1
18200,16,2,1
4776,6,6,1
11561,58,1,1
1591,93,3,1
7663,43,2,1
13118,59,7,1
18484,61,1,1
17904,37,2,1
10430,21,2,0
12254,30,4,1
16372,91,1,1
10081,76,4,1
816,16,3,1
11417,19,5,1
19526,76,4,1
1528,21,3,1
16912,88,6,1
13019,15,2,1
16219,66,3,1
8836,84,5,1
6729,62,1,1
2211,49,3,1
12083,33,1,0
19602,41,2,1
14317,56,7,1
1187,90,1,1
17518,79,5,1
12590,43,1,0
10261,55,4,1
14717,37,4,0
10850,82,1,1
11983,77,2,1
15948,27,7,1
15976,98,5,1
8682,62,4,1
18574,1,2,0
6195,58,4,1
3816,19,3,0
10749,64,2,0
3393,92,5,1
6237,60,1,0
6115,89,5,1
12667,91,5,0
4692,8,4,1
2877,47,4,1
10571,32,9,0
14882,37,2,1
14823,58,2,1
15544,63,2,1
12529,25,3,1
19575,15,5,1
6815,96,4,1
9291,97,5,1
11669,7,3,0
16757,25,3,1
10645,82,1,1
6688,83,3,1
6053,9,7,1
16808,30,3,1
3331,27,3,1
15932,62,5,1
11179,73,5,1
8925,6,1,1
14969,17,3,0
15820,41,1,1
6623,93,3,1
6919,24,4,1
10281,72,1,1
7757,28,1,1
9910,69,7,1
5810,66,1,0
11929,63,6,1
10373,57,3,1
1385,33,2,1
10750,31,1,1
1757,79,1,1
19648,46,3,1
10380,72,3,0
14762,67,3,1
147,95,8,1
7790,44,1,1
16440,82,3,1
7826,89,1,1
2904,29,2,0
14046,2,7,1
13851,7,3,1
12891,48,4,1
7837,32,8,1
7925,42,1,1
3445,43,3,1
18688,8,3,1
14153,17,3,0
18762,37,2,1
17248,27,1,1
3423,31,4,1
12374,61,1,1
9248,31,1,0
1202,6,4,1
16712,39,4,1
18125,25,3,1
11198,83,1,1
9055,64,6,1
15267,95,6,1
19330,94,2,1
14416,49,1,0
4432,7,4,0
19849,6,5,0
10192,51,1,1
9418,15,2,1
8580,56,4,1
6140,4,1,1
5578,53,4,1
13699,45,6,1
12916,97,2,1
4076,42,1,0
6990,10,1,1
7207,75,2,1
8970,38,2,0
6904,93,2,1
7930,27,3,0
15436,41,2,0
5832,69,1,1
965,50,4,1
19409,61,7,1
18934,51,4,0
11305,29,1,1
5398,86,5,1
12193,10,5,1
5253,20,2,1
9898,53,1,1
3367,6,2,1
14757,15,1,0
1342,35,2,0
3335,49,4,1
16166,72,5,0
8437,62,1,1
11591,14,2,1
10578,43,3,1
11667,36,2,1
10532,45,2,1
1466,71,1,1
13537,75,1,1
4759,74,1,0
3820,52,2,0
18344,25,6,1
2313,21,2,1
7673,41,1,0
2473,69,1,1
3278,34,1,0
4715,96,4,1
12057,18,2,1
8484,17,7,1
15502,33,9,1
9989,30,2,1
4218,30,3,1
12349,26,3,1
9673,98,6,1
11662,75,1,1
17112,74,2,1
16928,64,2,1
17676,35,5,1
11057,67,1,1
13477,63,2,1
5942,25,5,0
17158,21,1,1
17871,95,4,0
18005,40,4,0
1858,72,6,1
7243,27,1,1
17404,77,6,0
6532,7,3,0
7825,45,5,1
275,43,6,1
6912,49,4,1
5427,13,6,0
18706,8,3,1
14437,7,3,1
19542,93,2,1
18364,65,4,0
10600,99,4,1
15126,27,1,1
13056,96,5,1
8874,27,6,0
12993,76,5,1
14946,52,4,1
17857,35,2,0
8530,8,3,0
9048,57,5,1
4020,85,5,1
4048,7,2,1
9337,70,3,1
9730,99,1,0
1253,74,4,0
1373,38,1,1
130,67,6,1
13953,53,4,1
15974,86,2,1
18284,80,4,1
10191,72,1,1
14884,10,1,1
1852,14,1,0
7164,72,2,0
8405,57,1,1
15086,55,5,1
2716,35,4,0
7741,61,4,1
527,85,4,1
12859,70,6,1
12530,68,5,1
12027,38,4,1
16138,69,5,0
14244,47,3,1
7936,51,1,1
8715,98,4,1
18145,85,2,1
10316,25,3,0
14106,15,4,1
6590,9,4,1
8928,99,2,1
4572,34,5,1
8958,67,5,1
2650,59,2,1
11262,33,2,1
12253,14,6,0
3014,74,4,1
3380,91,4,1
12772,10,2,1
10859,67,3,0
14151,24,3,1
7165,21,7,1
14442,59,3,1
4034,89,3,1
9874,1,2,1
13188,31,2,1
12355,50,4,0
1386,89,4,1
8411,70,4,1
6656,2,7,1
9098,12,6,1
11055,77,4,1
12340,89,4,1
9076,85,1,0
