user_id,savings_id,savings_product_views,savings_applied
2305,38,1,1
18248,16,2,1
1295,22,3,1
13992,54,3,0
11763,1,4,1
17670,23,5,1
648,100,5,1
6207,79,6,1
4820,8,1,1
13202,69,3,0
9448,98,2,1
15358,89,3,0
16551,49,3,1
11588,29,1,0
6939,29,2,0
1988,36,6,1
6398,40,4,1
3659,91,1,0
10497,88,6,1
14901,47,4,1
10479,92,2,1
6134,56,3,0
16301,15,1,0
16649,64,2,1
13018,49,2,1
11267,86,1,0
4734,51,5,1
2468,61,5,1
14909,4,1,0
926,63,4,1
11552,58,5,1
993,39,5,1
12838,18,6,1
4463,8,1,0
13315,68,3,1
2780,21,1,1
19638,93,1,0
13458,48,4,1
15177,68,2,0
11203,1,1,1
18325,61,3,0
6047,86,3,1
19051,88,3,1
17235,40,4,1
1348,34,2,1
379,20,4,1
4004,63,5,1
4939,37,5,0
18043,75,3,1
1692,65,1,1
13051,43,1,1
8571,74,2,1
4641,86,4,1
8112,11,3,0
13253,93,1,1
13217,11,5,1
15221,14,4,1
6146,68,4,0
6228,64,2,1
8684,3,2,1
9792,80,2,0
12764,12,2,1
1130,57,4,1
1258,89,1,1
4462,73,1,1
12004,30,1,0
14479,21,1,1
17054,39,1,1
7610,63,1,1
3320,84,1,0
14534,70,3,1
4792,97,1,1
15912,46,7,1
4947,67,3,1
1385,6,3,1
19069,77,1,1
7270,29,3,1
2885,63,2,1
3534,52,3,1
14665,57,3,0
16202,88,4,1
14683,38,1,1
13045,53,3,0
13258,92,3,0
17220,71,2,0
1604,16,1,1
263,79,5,1
14387,59,5,1
3775,41,4,1
4696,71,1,0
19865,65,1,0
14472,72,3,1
16712,17,2,0
9485,56,2,1
9263,25,3,1
2340,35,7,1
8487,41,7,1
8370,27,4,0
7022,7,4,1
18728,15,4,0
7232,36,2,1
8639,86,6,1
3628,44,2,1
7709,14,4,1
16098,26,6,1
16835,43,5,1
7177,70,3,1
1258,88,2,1
13135,54,1,0
7407,8,4,1
662,58,3,1
8999,92,2,1
7339,78,1,1
18984,67,1,1
8708,81,4,0
11694,45,2,0
5168,78,4,1
6421,63,4,1
6934,48,6,0
5151,15,3,1
4200,95,3,1
18195,15,4,1
720,54,1,0
18391,32,4,0
8722,35,1,1
2834,21,1,0
18216,90,2,1
13101,80,1,1
8088,64,1,1
658,23,4,1
11600,83,4,1
16503,21,1,1
60,6,4,1
8909,3,3,0
9449,25,3,1
4353,87,5,0
9810,44,4,1
17155,1,4,0
10152,93,1,0
12321,11,2,1
13884,54,1,1
14768,9,2,1
17847,71,6,0
1436,64,6,0
2800,89,1,1
13833,80,5,0
18970,40,3,1
18014,67,4,0
15023,35,3,1
5070,52,1,1
12457,75,2,0
17619,26,4,0
10631,29,5,1
13442,50,2,0
7713,77,4,0
4201,76,1,0
12193,34,3,1
6985,84,1,0
15559,27,2,0
3276,77,3,1
78,83,2,1
9395,93,4,1
8744,65,2,1
4353,71,4,0
3136,77,6,1
13483,68,3,1
8620,5,1,1
14111,70,2,1
8618,25,5,1
3732,83,1,1
7648,21,2,0
15112,100,3,1
12817,5,2,1
11453,98,2,1
15970,3,1,1
13553,29,2,0
3788,100,4,1
4726,82,5,0
252,80,3,0
12964,55,3,0
13534,27,3,1
17550,31,4,1
2974,94,6,1
11809,73,2,1
11805,12,5,0
7394,16,5,1
6691,14,2,1
16078,63,1,1
11440,26,3,1
10984,17,5,0
16434,23,2,0
15692,93,1,1
5156,12,3,1
14620,42,1,1
18624,77,4,1
13618,30,1,1
16690,92,4,0
3642,76,6,1
16572,35,2,1
12846,18,1,1
3752,86,1,1
14649,17,4,0
7853,64,4,1
16972,8,5,0
19671,29,3,1
15624,31,2,0
11344,84,2,1
11220,81,5,0
4849,7,1,1
12544,26,5,1
12326,50,2,1
5480,100,2,1
15788,95,2,1
15259,62,2,0
16628,39,4,1
19245,37,3,1
6047,91,1,1
10108,66,4,0
16357,73,3,1
16141,74,4,0
5576,46,5,1
14709,1,3,0
334,67,6,1
13701,28,1,0
13452,60,1,1
17036,50,4,1
16214,26,9,0
8932,35,1,1
14730,63,4,1
13444,43,1,0
11220,47,1,0
19266,83,8,1
7975,81,1,1
8081,1,3,1
19304,52,4,0
19799,23,8,1
9957,71,1,0
8524,12,1,1
17649,31,2,1
6122,10,1,1
5565,22,2,1
15124,76,1,0
13713,91,2,1
11835,67,2,1
5644,59,3,0
6962,37,1,1
18023,66,2,1
7062,41,4,1
8746,29,1,0
8718,64,3,1
11999,74,3,0
19544,29,3,1
14483,14,2,0
986,10,1,0
16001,49,6,1
11813,80,1,1
789,64,2,1
729,58,5,1
16535,58,4,1
17197,67,1,1
13523,65,7,1
17378,29,4,1
9374,85,4,0
10193,27,4,1
8729,80,5,1
16075,5,1,1
17096,72,1,1
650,69,2,1
13908,98,3,1
15514,21,2,1
18869,9,6,1
4406,23,1,1
10752,61,1,1
19113,83,2,1
14237,99,4,1
3674,62,2,0
14265,60,1,0
7903,77,4,0
7965,95,2,1
13119,81,3,1
5899,35,1,1
4124,49,3,0
5330,27,1,0
7491,98,3,0
11244,46,2,1
15460,100,1,0
16154,64,1,0
18627,37,1,0
14103,27,2,1
11613,61,2,0
7016,52,1,1
7173,63,2,1
1662,24,5,0
17515,2,3,1
11149,50,6,1
405,70,2,1
1864,56,4,1
7289,59,5,0
2432,82,1,1
7916,55,6,1
2035,56,3,0
12324,31,2,1
2394,44,3,0
18742,31,1,0
3328,63,2,1
11038,55,5,1
18758,40,2,0
8040,24,5,0
841,49,3,1
15294,25,1,0
5285,14,5,1
19543,9,2,0
4957,14,4,1
2063,14,4,1
16426,95,2,1
4876,86,1,0
1800,43,2,0
6124,68,1,1
8897,23,3,0
15038,41,4,0
9151,94,4,1
4001,24,5,0
9390,46,3,1
14283,20,4,0
15485,8,5,0
703,44,4,1
15523,8,6,1
1771,68,6,0
3166,22,3,1
13032,68,4,1
11981,91,4,1
7741,75,2,1
191,14,1,1
4476,68,1,1
14464,57,1,0
3008,21,1,1
692,23,2,1
19506,81,5,1
17655,71,3,0
14079,35,6,1
15059,14,1,1
12617,40,3,0
4525,12,3,0
11949,56,4,0
5875,84,5,1
7798,63,2,1
19397,21,4,1
11211,62,7,1
1657,74,1,1
12240,36,3,1
8775,94,2,1
18984,43,5,0
7766,58,4,1
11039,97,2,1
4174,34,3,1
3927,63,1,0
7641,58,3,0
6691,92,2,1
9547,49,4,1
13600,91,3,1
7205,11,3,1
5582,94,4,1
14118,60,2,0
3260,71,1,1
408,3,5,1
13931,56,6,0
1753,82,2,1
971,58,2,1
16185,23,1,1
6155,10,3,1
13546,19,6,0
14151,28,5,0
1413,79,4,0
9991,35,3,0
9047,16,7,1
2078,39,1,1
18315,38,1,1
18365,36,6,1
1014,48,4,0
14425,65,5,1
19670,53,3,1
5017,42,4,1
8869,4,2,1
2207,100,3,0
11266,82,3,1
2842,62,2,0
17470,58,3,1
900,22,7,0
13774,89,2,1
730,84,1,1
14090,82,1,1
1171,36,1,0
8401,78,1,1
3179,56,2,1
1102,81,5,1
16255,21,4,0
17460,19,10,1
12926,74,5,0
4035,95,6,0
17005,4,3,1
13435,62,3,1
7051,26,4,0
8229,68,3,0
18147,77,1,1
18287,82,4,1
3443,87,1,0
13591,99,1,0
8938,11,4,1
15971,19,4,0
15235,8,2,1
19386,87,2,0
18933,22,3,0
1842,51,5,0
13348,25,1,0
1957,58,1,1
7468,50,4,1
6556,10,4,0
7672,27,1,0
10600,51,1,1
17006,27,3,1
17678,54,4,1
693,39,4,1
7923,14,2,1
15214,65,5,0
3453,44,3,1
16703,33,3,1
14489,95,2,1
1927,34,1,1
231,28,2,0
11629,84,5,1
18238,28,6,1
5418,51,3,0
14234,73,6,1
15920,5,1,1
6448,35,1,0
237,89,3,1
16929,35,4,0
19204,45,2,1
4065,13,1,0
352,86,1,1
11013,37,2,1
18282,100,3,0
19217,60,2,1
10549,26,5,0
12104,77,1,0
6370,86,3,1
4150,25,6,1
2754,32,5,1
2478,76,1,1
16556,80,7,1
16976,77,2,1
6473,45,2,0
16116,77,2,1
737,13,1,1
8262,82,3,1
3571,83,4,1
4806,57,2,1
14179,95,2,1
1659,94,6,0
2096,42,7,0
15337,52,2,0
7413,50,1,0
6425,73,4,1
6168,98,2,0
9367,89,3,1
12369,53,3,1
7520,82,2,0
16717,89,3,1
14513,41,2,1
459,59,2,0
8350,47,4,1
14878,54,2,1
9499,61,3,0
2215,74,1,0
11697,83,4,1
10137,16,2,1
5461,39,5,1
15448,32,2,1
9101,79,5,1
12673,44,1,1
16780,34,2,1
12779,8,1,1
7368,69,1,0
7156,6,1,0
8178,17,3,1
16461,18,4,1
9795,43,4,1
2019,93,7,1
8782,62,4,1
12499,82,4,1
9116,26,1,1
17677,43,4,0
2887,35,1,1
13022,50,1,1
6535,97,1,0
12291,35,3,0
16431,1,2,0
11554,7,1,1
2777,49,2,1
828,38,2,1
228,54,4,1
17247,78,4,1
18759,98,5,0
15656,99,1,0
5290,33,1,1
18290,5,2,1
3521,77,2,1
5841,60,5,1
12970,63,4,1
6622,29,4,1
2388,31,1,1
6011,2,2,1
14299,9,1,1
14124,21,3,1
19840,56,1,0
8532,32,6,1
8412,25,2,0
3496,56,3,1
18249,67,5,1
3784,88,8,0
11982,51,3,1
6809,42,2,1
8412,55,6,1
18105,58,1,1
2521,18,4,1
5909,98,5,0
16961,40,1,1
17779,48,4,1
12455,6,2,1
11732,40,2,1
7821,99,1,1
5088,81,1,1
8665,100,1,1
17137,6,1,0
17794,91,3,1
16240,41,1,0
16802,72,1,1
12987,82,5,0
6793,58,4,1
18722,24,5,1
19308,7,1,1
10231,21,4,0
12044,76,1,0
19511,69,4,1
11850,52,1,1
7027,83,1,1
16713,28,1,1
6692,8,1,1
4682,80,1,1
12053,82,1,1
10575,48,4,0
15849,90,4,1
15537,23,1,1
11099,57,1,1
13087,34,1,1
2714,21,5,0
5506,13,1,0
17268,98,3,0
19612,7,5,0
1932,51,5,1
17909,48,2,1
8550,23,6,0
13281,78,4,1
9351,48,8,0
16469,48,6,1
19515,69,5,1
13078,52,1,0
13582,27,2,0
18949,95,5,1
7152,21,4,1
1863,17,4,1
10150,9,4,1
3975,35,2,0
8364,30,1,1
19509,38,4,1
9847,3,5,0
1407,97,3,1
15707,25,2,1
15260,73,2,1
14112,35,5,1
17666,39,5,1
8474,5,3,1
4834,60,3,1
18374,97,4,1
3659,91,3,1
4631,27,1,0
9569,74,4,1
11383,8,7,0
12848,94,1,1
11767,21,4,0
7542,92,7,1
15917,67,6,0
9385,30,2,1
863,61,3,0
14138,66,1,1
3462,36,6,0
6187,82,2,1
1470,45,1,1
3819,47,1,0
3063,37,4,1
1380,65,4,0
12307,22,6,1
14491,80,1,0
9695,90,4,1
5461,44,4,1
17501,33,5,1
4868,85,2,0
16163,93,5,1
4731,61,3,0
6384,35,5,0
8950,29,1,1
7415,80,4,1
7165,29,3,1
14438,66,3,0
15410,79,4,1
10418,4,1,1
5337,3,5,1
19989,68,1,1
14195,7,1,1
4269,93,5,0
4768,99,4,0
15827,89,1,1
2175,90,7,0
246,39,4,1
3337,78,3,1
13178,50,1,0
728,64,1,1
789,50,1,1
8613,38,1,1
7807,71,4,1
7229,54,2,1
12702,20,1,1
13501,34,1,1
15541,64,3,1
9560,46,7,1
8480,21,3,1
19269,44,3,1
5789,43,4,1
7015,65,4,1
7134,62,3,0
13708,78,3,0
10051,77,1,1
658,3,5,1
10525,60,1,0
3142,22,2,0
10428,21,1,1
3222,76,2,1
6118,56,1,0
13926,49,1,1
12675,62,1,1
6472,5,5,1
9649,41,1,1
15917,3,1,1
5990,49,5,0
11111,72,2,0
3534,80,3,1
18826,50,4,1
16912,90,5,1
3116,78,1,1
15911,15,5,1
3003,65,3,0
11442,53,4,1
11000,74,1,0
6254,63,2,0
4154,20,5,1
19449,51,1,1
415,14,3,1
5812,97,8,1
530,3,3,1
11221,31,6,1
18955,54,5,1
3816,81,1,0
14374,89,2,1
9009,13,2,1
17008,54,4,1
7627,34,5,1
14555,5,1,1
16293,70,4,1
7848,49,5,1
2448,15,4,1
6815,45,1,1
11281,29,1,1
15651,24,2,1
18785,6,2,0
9421,52,6,0
464,72,1,1
15313,72,6,1
6484,97,1,1
14813,88,2,1
15091,45,6,0
1980,37,6,1
13886,98,6,1
19003,43,4,1
14508,79,2,0
7730,71,2,1
11739,59,3,0
19834,46,2,1
8693,99,4,1
4438,52,1,1
15122,13,1,0
19015,77,3,1
4975,62,2,1
5413,41,4,0
4884,61,2,0
17021,82,3,1
15654,55,2,1
7804,47,6,1
3785,39,1,0
19318,62,4,1
1245,100,6,0
11875,96,3,0
19468,25,3,0
17117,78,7,1
4276,52,2,0
10730,41,3,1
15498,52,5,0
19154,73,6,1
12387,19,1,0
9387,34,1,0
1305,62,3,1
19115,9,4,1
19254,54,1,1
11021,83,2,1
1880,99,5,0
11116,8,4,1
6041,84,4,1
10479,55,5,1
15756,18,4,1
8800,30,7,1
10960,3,1,1
1810,57,1,0
6280,100,3,0
11291,82,4,1
5651,72,1,0
2118,81,3,0
14677,12,4,1
15076,51,4,0
19932,75,2,1
13172,14,5,1
9588,42,2,1
17182,88,5,1
14442,9,3,0
15850,72,1,1
6421,41,1,1
9380,33,4,1
13010,8,3,0
1217,73,2,1
6716,17,1,1
19879,68,1,1
9771,64,5,1
14405,31,1,1
2915,4,1,1
13646,71,1,1
3104,94,2,1
14616,96,2,1
2649,93,1,1
14483,59,3,0
3775,37,6,1
17713,10,1,0
6745,51,4,1
4355,13,4,1
14582,25,8,1
18189,7,2,0
16818,81,6,0
18673,37,2,1
4503,98,5,0
6032,85,1,1
6131,3,5,1
12110,21,5,1
5382,32,4,0
2824,15,3,1
16334,36,1,1
384,26,1,0
6580,9,2,0
2729,22,3,1
14075,25,1,0
9508,26,4,1
845,96,6,0
3046,88,4,1
4531,22,4,1
2794,33,3,1
13377,87,3,0
19185,59,4,1
4879,90,2,1
2856,35,2,1
15842,2,3,1
5652,6,2,1
1240,41,1,1
8094,11,6,1
3624,39,6,0
9946,35,3,1
7666,42,3,1
13265,1,3,0
9563,9,1,0
15018,16,2,1
5445,99,2,1
5066,18,4,1
7166,14,4,1
10802,70,5,1
19028,85,2,1
18225,89,1,1
10673,84,6,1
6442,23,1,1
4904,71,2,0
17930,5,5,1
11153,34,1,0
2395,97,3,1
10746,16,3,0
11628,34,4,1
2665,90,2,1
10993,13,2,0
18284,20,3,1
7764,10,4,1
13515,64,7,1
17552,48,1,1
493,19,1,0
18561,44,4,0
3855,86,4,0
10579,20,2,1
11129,77,4,1
15217,30,2,1
2646,91,2,1
4275,38,2,1
7629,30,5,1
4924,84,3,1
13034,67,1,1
17955,94,5,1
9485,42,4,1
12433,85,8,1
12765,61,3,1
2510,91,1,1
16467,62,3,1
15973,69,4,1
2858,26,4,1
17692,80,2,1
12816,78,1,0
13849,46,5,1
14076,91,3,0
11826,43,4,1
18876,27,4,0
3018,66,4,1
14163,30,3,1
3924,65,4,1
14888,81,3,1
6824,91,5,0
13984,6,3,1
15814,13,3,1
1604,76,5,1
12493,97,4,1
16857,83,3,1
19539,5,1,1
9654,29,2,0
12326,26,5,1
19887,86,1,1
4482,85,3,0
94,8,1,1
11196,49,3,1
13139,36,2,0
6533,46,4,1
6263,73,5,1
11140,44,2,1
8752,10,3,1
964,96,4,1
18859,97,1,1
14497,24,6,1
19034,28,2,1
15099,82,2,0
8888,26,1,1
1487,12,3,0
324,13,3,1
13796,24,3,1
19064,95,1,1
8644,22,3,1
18249,8,3,1
6364,45,4,0
19073,54,6,1
19617,32,3,1
8746,99,1,1
1936,66,4,1
12386,4,6,1
6585,24,4,1
19959,90,4,1
6101,75,4,0
15093,72,6,0
15000,76,3,0
17386,68,3,1
13604,70,1,1
824,79,2,1
8241,7,4,0
9627,26,1,0
10844,19,6,1
8774,67,4,1
18077,52,5,1
4777,86,1,1
15860,1,4,1
6216,47,2,1
14393,10,4,0
8833,52,4,1
10655,62,1,0
1654,45,1,1
17188,44,7,1
13422,65,5,0
9262,46,5,1
7909,93,4,1
10509,88,4,1
4907,29,4,0
19578,57,3,1
9804,42,2,1
6501,95,5,0
10855,62,2,1
3984,89,1,0
8871,87,1,0
13153,23,6,1
3309,96,3,1
15995,92,3,0
6607,51,5,0
1742,72,1,1
15082,64,4,0
3823,49,8,1
18542,10,4,1
1799,87,1,1
18639,3,5,1
13364,89,7,1
9255,71,3,1
8389,64,2,0
16667,85,4,1
10700,42,4,0
15590,40,5,1
8834,99,6,1
7414,57,6,1
18130,22,1,1
6614,93,2,1
18246,44,1,1
14925,35,2,1
14987,4,2,1
9472,41,4,0
19933,46,4,1
4835,91,2,1
8618,62,3,1
18723,38,3,1
5591,67,3,1
19477,21,3,0
3126,67,3,1
5021,58,2,1
15971,41,2,0
18515,91,1,0
5671,53,3,0
2152,47,1,1
18337,5,4,1
15883,28,4,1
11025,8,4,1
7868,24,2,1
15447,40,2,1
13635,2,1,1
13218,56,1,0
16013,68,3,0
5409,57,5,1
8402,99,5,1
9641,88,4,1
1140,78,2,1
14044,1,4,1
10657,84,2,1
1669,1,2,0
6676,18,1,1
1142,18,3,1
11981,9,3,1
5080,78,4,1
10696,25,4,1
6061,74,3,1
6520,5,6,1
8113,92,1,1
13579,65,4,1
4060,35,1,1
9965,21,3,0
2499,59,2,1
2930,79,1,1
19977,9,5,0
13762,61,1,1
16573,71,4,1
4256,75,5,1
9707,18,1,0
13562,100,5,1
9076,53,2,1
6133,60,1,1
10985,53,2,1
3099,33,3,0
19210,64,6,1
6917,91,2,1
14867,67,1,1
286,90,2,0
1586,76,3,1
13827,24,6,1
7387,59,3,0
10817,49,7,1
1700,57,1,1
2986,66,5,0
15947,96,5,1
16360,26,2,1
15831,44,1,1
14801,61,2,1
12085,11,1,1
6485,87,2,1
15708,70,3,0
15100,100,1,1
17995,8,3,1
4027,37,1,1
8299,100,2,1
16540,28,3,1
6705,66,1,0
2140,91,3,1
18805,20,2,1
9597,89,1,1
5788,47,2,1
414,67,4,1
879,10,5,1
16592,48,3,1
7530,76,2,0
17035,97,4,1
1412,85,4,0
13093,4,8,0
288,3,4,1
10292,9,1,1
16076,66,6,1
13603,38,4,1
6607,2,5,1
87,95,1,1
17846,37,5,1
2306,73,1,1
11996,67,3,1
13041,50,1,1
2018,17,6,1
15804,100,4,0
2219,13,2,0
15634,43,4,1
8202,93,6,1
17507,59,6,0
1382,15,3,1
7769,24,1,1
7631,26,1,0
59,81,2,0
4278,99,2,1
17188,68,4,0
7671,47,8,1
9881,80,6,1
5773,79,1,1
17090,57,1,0
5447,14,2,1
12214,98,4,1
19040,25,1,0
2385,27,1,1
19359,82,2,0
18549,93,4,1
3176,56,2,1
15067,51,3,1
1361,12,6,1
14431,60,2,1
9795,26,1,1
10153,99,1,1
8481,67,3,1
10516,93,3,1
10589,28,3,1
14027,10,4,0
14858,14,4,1
9363,65,3,1
18527,98,6,0
9232,38,1,1
19183,88,5,1
5302,27,6,0
11408,69,4,1
13757,38,4,1
5011,68,3,1
3271,65,3,1
2151,95,1,1
4375,1,3,0
2343,8,1,1
8672,97,5,1
16557,49,5,1
9747,84,2,1
9241,64,4,1
18379,29,4,0
1985,63,1,1
7154,59,2,1
13543,94,3,1
6760,72,1,1
18276,46,2,1
15895,39,3,0
10698,13,1,1
15776,12,5,1
7342,75,2,1
18712,70,4,1
7743,3,4,0
1785,70,4,1
15593,61,1,0
2750,32,3,1
4905,94,1,1
19432,71,4,1
7977,58,4,1
12246,5,4,1
16475,64,2,0
15120,64,3,1
3480,50,1,1
10171,56,1,1
7800,83,4,1
18227,69,6,1
2646,74,3,0
6550,18,6,1
3821,40,6,0
6361,66,4,1
3489,38,4,1
1068,92,3,1
3289,47,3,1
17632,23,3,1
13721,10,4,0
8421,30,1,1
5696,28,2,1
14547,41,1,1
8582,2,2,1
6595,6,1,1
8576,42,6,0
16420,6,4,1
18074,60,2,1
12197,89,3,0
19711,41,4,1
5724,90,1,1
4572,56,3,1
6285,83,3,0
6545,90,5,1
5161,35,4,1
6400,67,3,1
14291,69,2,1
12247,21,6,1
16440,100,1,1
16428,65,3,1
7836,15,1,1
17371,67,4,1
13833,66,3,0
12068,98,2,1
7225,11,1,0
11495,26,5,0
117,20,5,1
12318,78,4,1
13342,59,6,1
14447,93,1,1
19557,80,4,1
11598,61,4,0
9070,34,5,1
9529,93,3,1
7057,95,1,1
9958,46,5,1
6587,83,2,0
13446,62,1,1
14575,32,1,0
10185,92,4,0
1415,70,2,0
18750,24,6,1
19835,42,3,1
4124,9,5,1
12298,47,5,0
10060,6,4,0
6811,97,1,1
19239,62,1,0
1354,69,1,1
2500,37,3,0
14681,36,4,0
13523,82,4,0
15579,17,5,0
19455,86,5,1
16350,6,1,1
9161,47,5,1
17385,49,6,0
16560,22,1,1
11854,32,1,1
18131,35,4,1
5256,92,2,1
17269,42,5,1
3016,83,3,1
1098,55,6,1
5276,23,2,0
12165,50,4,1
7237,4,3,0
5249,98,4,1
4709,39,5,1
7888,73,3,1
19270,11,3,1
665,2,2,1
9759,61,2,0
2566,34,1,0
11820,98,4,1
11211,80,3,1
19966,80,5,0
18361,76,1,1
9189,66,1,1
15524,39,1,0
8880,40,2,1
10475,72,6,1
3814,24,2,1
11161,97,2,1
11588,53,5,0
17835,98,2,1
19806,74,1,0
14608,3,2,1
14847,89,5,1
19474,78,3,1
16263,27,1,1
7156,68,3,1
3000,76,3,0
5429,49,1,0
15124,81,2,1
10028,46,1,1
3495,8,1,1
9946,87,2,0
13095,100,1,1
698,94,5,0
14408,98,1,1
7526,30,1,1
2260,2,4,0
11230,5,2,0
2123,5,1,1
16825,48,2,1
14102,79,1,0
12792,73,1,1
12766,1,3,1
17931,17,7,1
3490,100,5,1
3880,80,1,1
12635,17,3,1
6937,80,5,1
16436,83,5,1
459,49,2,1
16491,31,4,0
15258,39,2,0
6638,15,3,1
3269,77,2,1
4215,87,4,1
19964,6,5,0
17746,98,7,1
17439,76,3,1
18520,31,2,0
4707,19,6,0
5665,85,3,1
14369,13,6,0
2179,15,4,1
3157,33,3,0
19772,57,5,1
7272,87,7,1
759,90,5,1
8873,84,2,1
16480,22,3,1
9474,74,1,1
16504,67,5,1
11934,88,4,1
19229,64,4,0
175,9,2,1
8434,82,1,1
13067,73,1,1
5758,24,4,1
14514,11,2,0
10154,23,5,1
11285,23,4,0
11053,79,4,1
9519,46,3,1
10616,93,3,1
2727,89,2,0
15837,45,1,1
755,22,2,0
5625,20,1,1
11420,41,3,1
19381,10,5,1
15461,23,1,0
4083,56,1,1
19814,34,3,0
19654,99,4,1
6283,65,1,1
15878,32,3,1
7937,78,1,0
3349,23,4,0
5635,49,5,1
19387,82,2,1
4071,14,2,1
14389,37,3,0
2130,27,1,0
18703,82,4,1
18844,81,1,0
3642,56,2,1
9300,31,3,0
5352,82,3,1
9297,48,5,1
7998,57,3,0
9613,90,5,1
7505,2,1,1
8285,59,1,1
162,45,1,1
11439,45,4,1
17356,61,4,1
1042,87,4,0
8561,27,3,1
19934,67,1,1
15891,12,7,1
17502,70,1,1
17719,69,2,0
13085,17,1,0
18548,45,1,0
11851,9,3,1
1243,37,1,0
13,32,1,1
3573,52,2,0
18746,93,3,1
15598,83,2,0
19073,89,6,1
13773,36,3,0
5114,10,4,1
4425,81,1,0
8162,84,1,1
2472,5,4,1
2683,5,3,0
1854,84,5,1
17668,96,1,0
18200,16,1,1
4776,61,5,0
11561,37,3,1
1591,8,1,0
7663,59,4,1
13118,37,3,1
18484,12,2,0
17904,16,4,1
10430,76,3,0
12254,76,5,1
16372,63,4,0
10081,72,1,1
816,81,4,1
11417,12,2,1
19526,30,3,1
1528,54,6,0
16912,32,4,0
13019,43,2,0
16219,34,3,0
8836,15,5,1
6729,78,1,1
2211,86,1,0
12083,79,5,0
19602,8,1,0
14317,60,4,0
1187,18,1,0
17518,45,2,1
12590,100,3,1
10261,29,6,0
14717,78,1,1
10850,67,6,0
11983,99,4,1
15948,97,1,1
15976,15,5,0
8682,99,2,0
18574,77,3,0
6195,76,1,1
3816,69,6,0
10749,43,3,0
3393,52,6,0
6237,70,5,1
6115,10,6,0
12667,59,2,1
4692,49,9,1
2877,69,3,1
10571,13,6,0
14882,5,3,1
14823,86,3,1
15544,21,2,1
12529,53,5,1
19575,8,2,0
6815,8,6,1
9291,57,1,1
11669,56,2,1
16757,65,2,1
10645,76,4,1
6688,26,4,1
6053,16,3,1
16808,62,4,0
3331,25,4,0
15932,49,4,1
11179,56,5,0
8925,59,1,0
14969,8,2,0
15820,15,5,1
6623,23,1,1
6919,38,5,1
10281,56,1,1
7757,13,3,0
9910,94,4,0
5810,13,3,0
11929,50,3,1
10373,83,3,1
1385,5,4,1
10750,66,2,1
1757,84,1,1
19648,95,4,0
10380,11,1,0
14762,65,2,1
147,66,2,1
7790,66,4,1
16440,58,1,1
7826,55,1,0
2904,94,1,0
14046,24,2,0
13851,36,2,1
12891,53,4,0
7837,66,4,1
7925,92,8,1
3445,30,6,0
18688,4,2,0
14153,67,3,1
18762,9,3,1
17248,74,2,1
3423,62,1,1
12374,53,5,0
9248,8,6,0
1202,3,4,1
16712,72,4,1
18125,82,1,1
11198,34,4,1
9055,24,3,1
15267,66,1,1
19330,42,1,1
14416,15,4,1
4432,97,1,1
19849,38,2,1
10192,5,1,0
9418,71,3,1
8580,7,6,0
6140,7,6,1
5578,44,8,1
13699,44,3,1
12916,49,8,1
4076,11,3,1
6990,83,5,0
7207,99,3,1
8970,89,4,1
6904,30,2,1
7930,78,1,1
15436,39,2,1
5832,81,1,0
965,30,3,0
19409,45,3,1
18934,9,1,1
11305,85,2,1
5398,23,1,1
12193,35,2,1
5253,41,5,0
9898,72,1,1
3367,83,4,0
14757,96,6,1
1342,45,3,0
3335,11,1,1
16166,60,3,1
8437,27,3,0
11591,47,6,1
10578,28,2,1
11667,52,2,0
10532,61,2,0
1466,44,5,0
13537,72,6,1
4759,45,1,1
3820,59,5,1
18344,86,3,1
2313,57,3,0
7673,47,1,1
2473,9,3,0
3278,71,5,0
4715,66,3,1
12057,41,1,0
8484,73,4,0
15502,17,3,0
9989,61,1,1
4218,65,4,1
12349,19,2,1
9673,94,5,0
11662,63,5,1
17112,18,4,1
16928,31,4,0
17676,61,5,1
11057,16,7,1
13477,99,5,1
5942,96,4,1
17158,97,6,1
17871,49,6,0
18005,65,2,1
1858,48,1,1
7243,2,3,1
17404,67,6,1
6532,32,1,1
7825,22,1,0
275,2,5,1
6912,32,4,1
5427,80,2,1
18706,73,3,1
14437,31,6,0
19542,47,2,1
18364,55,3,0
10600,53,1,1
15126,43,3,1
13056,80,1,1
8874,15,2,0
12993,10,1,1
14946,99,2,1
17857,100,4,0
8530,61,1,1
9048,20,2,1
4020,16,5,1
4048,39,1,0
9337,15,1,1
9730,35,1,0
1253,81,1,1
1373,42,5,0
130,28,7,1
13953,60,5,1
15974,69,5,1
18284,40,2,1
10191,86,2,0
14884,40,5,1
1852,13,8,1
7164,55,5,1
8405,24,1,1
15086,78,2,0
2716,3,3,1
7741,19,2,1
527,97,1,0
12859,73,3,1
12530,7,3,1
12027,98,1,1
16138,20,4,0
14244,68,2,1
7936,83,1,1
8715,33,4,1
18145,35,1,1
10316,81,6,1
14106,72,6,1
6590,8,4,0
8928,80,6,1
4572,60,1,1
8958,72,4,1
2650,63,4,1
11262,29,1,1
12253,2,7,0
3014,4,1,0
3380,88,3,0
12772,73,4,1
10859,93,1,0
14151,94,5,0
7165,86,6,1
14442,94,3,1
4034,41,3,1
9874,36,4,1
13188,60,3,0
12355,68,5,1
1386,80,1,1
8411,13,6,1
6656,61,3,1
9098,22,3,1
11055,56,2,0
12340,54,3,1
9076,43,3,1
4260,54,3,1
