user_id,age,gender,region,occupation,annual_income,debt,credit_score,annual_spending,num_cards,late_payment,financial_accident,total_deposit,total_savings,total_assets
352,65,1,기타 지방,대기업 직원,5148,2653,850,914,2,0,0,1056,722,-875
353,24,1,기타 지방,대기업 직원,5760,2249,880,1197,2,0,0,323,862,-1064
354,43,1,기타 지방,대기업 직원,5916,2181,900,835,3,0,0,123,0,-2058
355,59,0,서울,중소기업 직원,5623,1723,850,648,2,0,0,1053,922,252
356,25,0,지방 대도시,중소기업 직원,4338,1788,830,573,2,0,0,901,975,88
357,31,0,인천,자영업자,3246,1405,800,533,2,0,0,1136,1005,736
358,50,0,경기,무직,1640,948,750,182,1,0,0,257,442,-249
359,35,0,경기,대기업 직원,7140,2252,800,1105,5,0,1,805,1057,-390
360,63,0,경기,공무원,5241,2143,850,652,2,0,0,1233,1075,165
361,57,1,기타 지방,자영업자,2779,1213,750,482,1,1,0,2399,723,1909
362,49,0,서울,중소기업 직원,5085,2050,850,1044,2,0,0,2144,245,339
363,34,1,경기,중소기업 직원,4295,2329,850,521,4,0,0,747,652,-930
364,60,1,지방 대도시,중소기업 직원,3224,1573,800,322,3,0,0,1103,605,135
365,41,1,서울,공무원,5448,1680,900,698,4,0,0,821,496,-363
366,62,0,지방 대도시,중소기업 직원,3444,1185,800,666,2,0,0,1038,926,779
367,51,1,인천,은퇴자,1724,533,750,227,1,0,0,497,667,631
368,37,0,기타 지방,은퇴자,1716,587,750,171,2,0,0,435,846,694
369,78,0,지방 대도시,은퇴자,1822,1080,650,371,1,1,0,840,1823,1583
370,21,1,지방 대도시,자영업자,4156,2183,780,682,2,0,0,1059,887,-237
371,37,0,인천,프리랜서,3215,1182,800,488,2,0,0,1807,360,985
372,47,1,기타 지방,무직,960,400,750,188,2,0,0,723,885,1208
373,62,0,서울,공무원,5632,2216,750,517,3,0,1,1429,686,-101
374,26,1,기타 지방,은퇴자,1229,600,730,273,1,0,0,633,408,441
375,47,1,경기,은퇴자,1765,854,750,153,2,0,0,1292,990,1428
376,33,0,경기,무직,1228,634,600,158,1,1,1,807,0,173
377,59,1,지방 대도시,대기업 직원,6037,2512,900,1079,3,0,0,1379,854,-279
378,61,1,경기,무직,1237,462,700,180,1,0,0,476,504,518
379,53,0,기타 지방,프리랜서,2010,692,800,237,2,0,0,1698,1247,2253
380,60,1,서울,은퇴자,2281,905,700,405,2,0,0,2511,1664,3270
381,34,1,지방 대도시,프리랜서,2316,961,800,280,2,0,0,500,327,-134
382,67,1,기타 지방,공무원,4772,2759,850,486,4,0,0,647,150,-1962
383,45,1,경기,공무원,6200,1993,900,1399,4,0,0,1251,449,-293
384,36,0,경기,공무원,6296,3237,850,1448,4,1,0,1216,703,-1318
385,32,0,기타 지방,프리랜서,2183,860,800,178,2,0,0,1073,1073,1286
386,36,1,기타 지방,대기업 직원,4616,2125,900,386,2,0,0,1638,1224,737
387,33,0,인천,은퇴자,1935,989,750,462,1,0,0,2243,2415,3669
388,71,1,인천,대기업 직원,7451,3652,850,1363,5,0,0,1188,1691,-773
389,61,0,기타 지방,프리랜서,2675,901,700,413,2,1,0,495,138,-268
390,42,1,서울,프리랜서,3633,1611,750,294,2,1,0,1255,1005,649
391,31,0,경기,중소기업 직원,5214,2336,850,499,4,0,0,1122,1360,146
392,46,1,기타 지방,대기업 직원,4832,1612,900,1136,2,0,0,0,0,-1612
393,43,0,인천,은퇴자,2155,880,750,376,2,0,0,836,1687,1643
394,31,1,지방 대도시,은퇴자,1833,934,750,414,2,0,0,310,182,-442
395,53,0,경기,무직,1206,608,750,141,2,0,0,1740,2075,3207
396,56,0,경기,공무원,6043,2626,900,1415,3,0,0,1642,653,-331
397,51,0,경기,공무원,5773,3239,900,1192,4,0,0,788,204,-2247
398,44,0,경기,공무원,6080,3004,900,696,3,0,0,1962,2019,977
399,42,0,지방 대도시,공무원,4536,2562,900,693,3,0,0,1380,1677,495
400,24,0,인천,자영업자,3998,2367,780,430,2,0,0,976,1187,-204
401,66,0,기타 지방,중소기업 직원,3936,2214,800,566,2,0,0,889,682,-643
402,34,1,기타 지방,중소기업 직원,3444,1892,850,659,4,0,0,914,212,-766
403,37,1,지방 대도시,중소기업 직원,3555,1752,850,365,4,0,0,796,593,-363
404,40,1,경기,공무원,5371,1810,900,949,4,0,0,813,643,-354
405,49,1,기타 지방,은퇴자,1524,874,750,276,2,0,0,715,650,491
406,49,1,지방 대도시,자영업자,3938,1491,800,731,2,0,0,307,980,-204
407,41,0,서울,공무원,6900,3521,900,1554,4,0,0,1144,419,-1958
408,36,0,지방 대도시,프리랜서,3021,1197,800,504,4,0,0,749,1251,803
409,65,0,인천,중소기업 직원,3685,1173,800,342,3,0,0,1089,754,670
410,21,1,경기,무직,1361,750,730,161,1,0,0,1797,843,1890
411,55,1,서울,공무원,6414,2207,900,844,5,0,0,962,1299,54
412,56,0,지방 대도시,자영업자,3217,1652,750,700,3,1,0,1712,1113,1173
413,40,1,서울,자영업자,4040,2153,800,424,4,0,0,1783,1118,748
414,30,0,인천,대기업 직원,6188,2647,900,1087,3,0,0,2203,1439,995
415,31,0,지방 대도시,프리랜서,1973,769,800,244,2,0,0,623,720,574
416,37,0,경기,프리랜서,4383,2561,800,412,3,0,0,1021,643,-897
417,52,0,경기,은퇴자,2225,891,700,407,2,1,0,164,578,-149
418,21,1,서울,중소기업 직원,5992,2084,830,1417,4,0,0,698,773,-613
419,44,0,경기,공무원,5220,2836,900,707,3,0,0,804,1970,-62
420,40,1,경기,은퇴자,1668,839,750,169,2,0,0,1285,967,1413
421,42,1,인천,공무원,5178,2310,850,664,3,1,0,1418,1051,159
422,41,0,인천,대기업 직원,7930,3227,900,1758,4,0,0,476,859,-1892
423,30,0,기타 지방,대기업 직원,4829,1451,800,992,3,0,1,2385,1056,1990
424,51,0,기타 지방,프리랜서,3161,1229,800,270,3,0,0,1420,447,638
425,33,0,경기,자영업자,4915,2484,800,803,2,0,0,1511,715,-258
426,45,1,기타 지방,대기업 직원,6199,3602,900,1029,3,0,0,1000,546,-2056
427,31,1,인천,공무원,6155,2931,900,827,3,0,0,976,1826,-129
428,46,1,서울,무직,1531,509,750,276,2,0,0,1905,2247,3643
429,69,1,지방 대도시,자영업자,4318,2087,750,565,4,0,0,1135,838,-114
430,61,1,경기,중소기업 직원,3851,1667,800,353,4,0,0,2534,1922,2789
431,45,0,경기,프리랜서,2809,1475,800,314,1,0,0,1061,378,-36
432,33,0,서울,대기업 직원,8283,4349,900,1099,4,0,0,235,388,-3726
433,57,1,서울,대기업 직원,7653,2490,900,1212,3,0,0,1260,312,-918
434,38,0,기타 지방,은퇴자,1931,727,700,352,1,1,0,1719,1220,2212
435,65,1,인천,중소기업 직원,4614,2486,800,807,2,0,0,1054,541,-891
436,55,1,지방 대도시,프리랜서,2923,1403,800,325,2,0,0,1267,1055,919
437,48,0,서울,공무원,5780,2066,900,1102,3,0,0,1064,1094,92
438,73,1,기타 지방,중소기업 직원,3578,1754,800,525,4,0,0,1141,1366,753
439,26,0,서울,무직,1465,441,730,192,2,0,0,825,486,870
440,44,1,인천,중소기업 직원,4106,1447,850,845,2,0,0,600,590,-257
441,53,1,서울,공무원,6542,3283,900,1261,4,0,0,1403,50,-1830
442,30,0,인천,자영업자,4348,2381,800,862,4,0,0,1391,1084,94
443,48,1,지방 대도시,자영업자,3926,2026,700,538,2,0,1,912,905,-209
444,33,0,경기,대기업 직원,7928,3790,900,1473,5,0,0,940,1049,-1801
445,72,1,서울,자영업자,3853,1517,750,789,2,0,0,1414,720,617
446,55,0,서울,중소기업 직원,4362,2072,850,565,3,0,0,518,1284,-270
447,67,1,지방 대도시,은퇴자,1793,907,700,288,1,0,0,476,938,507
448,53,0,경기,무직,1381,645,750,118,1,0,0,861,1249,1465
449,35,1,서울,공무원,7058,2459,900,1244,5,0,0,629,11,-1819
450,45,0,경기,공무원,5971,2568,900,627,2,0,0,666,1083,-819
451,43,0,지방 대도시,공무원,4363,2449,900,552,2,0,0,787,0,-1662
452,28,0,기타 지방,무직,947,407,730,119,1,0,0,865,919,1377
453,39,1,서울,중소기업 직원,5616,2795,850,1335,3,0,0,983,938,-874
454,32,1,경기,프리랜서,3022,1056,800,371,3,0,0,1177,756,877
455,44,1,기타 지방,공무원,4112,1976,900,491,3,0,0,741,1033,-202
456,60,0,서울,은퇴자,2360,823,700,421,2,0,0,2539,1018,2734
457,69,1,경기,대기업 직원,7310,2979,850,778,4,0,0,1090,585,-1304
458,74,0,서울,프리랜서,3258,1596,750,379,3,0,0,1245,724,373
459,32,1,지방 대도시,프리랜서,1868,742,800,378,1,0,0,1412,399,1069
460,58,1,경기,무직,1445,542,750,331,2,0,0,1016,1655,2129
461,30,0,인천,은퇴자,2308,1041,750,355,2,0,0,714,86,-241
462,35,0,지방 대도시,공무원,4683,2174,900,453,4,0,0,331,481,-1362
463,65,0,기타 지방,자영업자,2588,1276,750,302,1,0,0,735,1156,615
464,33,0,서울,무직,1567,480,750,320,1,0,0,1062,1562,2144
465,57,0,기타 지방,은퇴자,1604,922,700,169,1,1,0,1494,869,1441
466,41,0,지방 대도시,은퇴자,2205,1167,750,445,2,0,0,715,765,313
467,65,1,서울,은퇴자,2047,915,700,289,2,0,0,2571,902,2558
468,51,0,기타 지방,무직,1102,546,750,223,2,0,0,226,1310,990
469,36,1,서울,자영업자,5407,2328,800,935,3,0,0,126,447,-1755
470,29,1,지방 대도시,자영업자,3364,1127,780,478,3,0,0,0,0,-1127
471,45,0,경기,중소기업 직원,4417,1977,850,609,2,0,0,617,378,-982
472,49,0,경기,은퇴자,2407,1315,700,536,1,1,0,2302,2377,3364
473,28,0,경기,대기업 직원,7841,4307,880,1399,5,0,0,480,690,-3137
474,50,1,지방 대도시,은퇴자,1607,505,750,273,2,0,0,779,752,1026
475,27,1,서울,자영업자,5272,2156,780,794,2,0,0,219,686,-1251
476,36,0,기타 지방,자영업자,2600,1448,800,591,1,0,0,832,787,171
477,77,1,경기,프리랜서,3370,1551,750,520,4,0,0,1235,1175,859
478,58,0,기타 지방,공무원,4300,1478,900,871,2,0,0,877,902,301
479,36,0,경기,공무원,5234,2066,850,803,3,1,0,733,630,-703
480,56,1,인천,공무원,5367,3051,900,669,4,0,0,2478,1990,1417
481,59,1,서울,은퇴자,1878,681,750,397,1,0,0,1064,505,888
482,46,1,서울,중소기업 직원,4328,2188,800,738,2,1,0,1017,26,-1145
483,36,1,인천,프리랜서,2736,1461,800,266,2,0,0,808,433,-220
484,35,0,기타 지방,공무원,4295,2206,900,727,4,0,0,1583,1140,517
485,36,1,기타 지방,공무원,4185,1535,900,913,4,0,0,2319,1570,2354
486,29,1,인천,대기업 직원,5883,2906,880,614,3,0,0,1116,428,-1362
487,33,0,서울,중소기업 직원,5452,1713,850,443,4,0,0,747,1167,201
488,64,0,지방 대도시,무직,1247,539,700,149,1,0,0,1879,1185,2525
489,62,0,경기,은퇴자,2420,796,700,278,2,0,0,833,1232,1269
490,54,1,지방 대도시,중소기업 직원,3624,2038,850,805,2,0,0,392,878,-768
491,37,1,인천,자영업자,4732,2632,800,1099,3,0,0,972,772,-888
492,43,0,기타 지방,무직,1063,604,750,224,1,0,0,861,568,825
493,44,0,서울,대기업 직원,8149,3282,900,1149,4,0,0,1578,1298,-406
494,60,0,경기,무직,1629,964,700,269,1,0,0,1443,473,952
495,32,0,경기,자영업자,3642,1670,800,472,4,0,0,580,529,-561
496,35,0,인천,프리랜서,4027,1330,800,454,4,0,0,1759,2229,2658
497,35,0,지방 대도시,은퇴자,1918,1087,750,361,1,0,0,1673,1105,1691
498,58,0,서울,프리랜서,2676,816,800,406,1,0,0,2223,1648,3055
499,40,1,인천,무직,1314,415,700,167,2,1,0,1154,1079,1818
500,36,0,서울,중소기업 직원,5722,1785,850,1194,2,0,0,787,0,-998
501,71,0,기타 지방,자영업자,3310,1486,700,363,4,1,0,457,783,-246
502,58,0,지방 대도시,프리랜서,2034,738,800,221,2,0,0,2021,1552,2835
503,30,1,인천,무직,1552,834,750,233,2,0,0,1065,777,1008
504,31,1,인천,프리랜서,4021,1269,800,706,3,0,0,2300,2133,3164
505,60,0,서울,무직,1227,687,700,126,2,0,0,1205,2020,2538
506,53,0,인천,공무원,4733,2314,900,421,2,0,0,857,836,-621
507,25,0,서울,공무원,7195,3965,880,1111,5,0,0,330,1091,-2544
508,38,0,기타 지방,공무원,3874,1752,900,404,2,0,0,830,342,-580
509,36,1,서울,중소기업 직원,4330,2435,850,475,2,0,0,1816,1183,564
510,27,0,경기,공무원,6186,3159,880,1481,5,0,0,419,551,-2189
511,39,0,인천,은퇴자,1783,789,750,224,2,0,0,896,54,161
512,24,1,경기,자영업자,3439,1573,780,770,4,0,0,1110,1027,564
513,46,0,경기,프리랜서,2695,1372,800,296,1,0,0,982,1345,955
514,31,0,지방 대도시,무직,1029,585,750,232,1,0,0,39,470,-76
515,37,1,기타 지방,프리랜서,2598,825,800,454,1,0,0,1292,182,649
516,37,1,경기,대기업 직원,6661,3944,900,1514,3,0,0,834,269,-2841
517,39,0,인천,프리랜서,3599,2016,800,549,3,0,0,1300,106,-610
518,55,1,인천,은퇴자,2011,650,750,346,1,0,0,729,1070,1149
519,68,1,기타 지방,대기업 직원,6155,2041,850,1273,4,0,0,614,282,-1145
520,54,1,경기,대기업 직원,7597,2486,900,701,4,0,0,437,47,-2002
521,61,0,지방 대도시,무직,1313,786,600,189,1,0,1,872,790,876
522,23,1,경기,중소기업 직원,4930,2438,830,772,3,0,0,835,745,-858
523,46,0,인천,대기업 직원,8060,4284,900,1810,4,0,0,1461,578,-2245
524,57,0,경기,대기업 직원,7637,3615,900,716,4,0,0,1628,1036,-951
525,45,1,지방 대도시,중소기업 직원,4154,1874,850,431,3,0,0,460,337,-1077
526,61,1,경기,자영업자,4737,1811,750,662,3,0,0,1481,1575,1245
527,24,1,경기,대기업 직원,7661,4154,880,1136,3,0,0,1416,807,-1931
528,26,0,서울,대기업 직원,7828,3146,880,1548,3,0,0,807,765,-1574
529,22,1,경기,자영업자,4703,1838,780,711,2,0,0,908,596,-334
530,63,1,지방 대도시,은퇴자,1636,621,700,233,2,0,0,1482,708,1569
531,38,0,서울,대기업 직원,8274,4522,900,1816,4,0,0,1736,308,-2478
532,59,1,경기,공무원,6108,2625,900,965,5,0,0,2020,1421,816
533,41,1,경기,대기업 직원,8793,3970,900,2022,3,0,0,2078,1443,-449
534,31,0,인천,공무원,6059,3104,900,1054,5,0,0,892,530,-1682
535,31,0,기타 지방,대기업 직원,5880,2262,800,618,3,0,1,828,1091,-343
536,49,0,서울,중소기업 직원,4647,2017,850,1084,3,0,0,840,553,-624
537,68,0,인천,은퇴자,2442,777,700,311,1,0,0,1645,1252,2120
538,47,1,인천,프리랜서,3657,1689,800,308,2,0,0,2549,2010,2870
539,46,0,기타 지방,자영업자,2555,1099,800,302,2,0,0,1314,680,895
540,39,1,기타 지방,자영업자,3278,1082,800,476,4,0,0,956,229,103
541,37,0,인천,프리랜서,3715,1919,800,779,3,0,0,1443,1116,640
542,46,0,서울,프리랜서,4299,1852,800,604,4,0,0,1619,1277,1044
543,21,1,경기,자영업자,3975,1431,780,549,3,0,0,252,576,-603
544,29,0,인천,자영업자,3724,2153,780,926,4,0,0,660,524,-969
545,74,0,기타 지방,자영업자,3608,1780,750,466,4,0,0,1557,823,600
546,41,1,기타 지방,공무원,4632,1781,900,702,2,0,0,1800,1802,1821
547,50,1,인천,무직,1085,622,700,116,1,1,0,1052,494,924
548,40,0,지방 대도시,공무원,4126,1545,900,341,2,0,0,1472,1020,947
549,22,0,인천,무직,1411,641,730,145,1,0,0,727,428,514
550,37,1,지방 대도시,공무원,4593,1483,900,990,4,0,0,772,1051,340
551,51,1,기타 지방,공무원,3646,1678,900,669,3,0,0,1268,1113,703
552,69,0,지방 대도시,공무원,4680,2712,850,385,3,0,0,142,408,-2162
553,49,1,서울,자영업자,4417,1619,800,372,4,0,0,61,594,-964
554,34,1,인천,중소기업 직원,4568,2398,850,487,2,0,0,1259,759,-380
555,31,1,서울,대기업 직원,8710,3680,900,1870,4,0,0,871,1746,-1063
556,31,0,인천,대기업 직원,7493,3695,900,1260,3,0,0,1542,361,-1792
557,57,0,경기,대기업 직원,7861,3927,900,914,4,0,0,1139,1364,-1424
558,54,1,서울,자영업자,5196,2067,800,990,3,0,0,1666,753,352
559,40,0,인천,프리랜서,3067,1573,800,413,4,0,0,1843,1282,1552
560,42,1,서울,중소기업 직원,4330,2041,850,428,3,0,0,1155,287,-599
561,52,0,경기,은퇴자,2502,846,750,363,1,0,0,1286,797,1237
562,55,1,경기,공무원,6530,2471,900,734,5,0,0,1244,1044,-183
563,34,0,기타 지방,프리랜서,2042,813,800,279,2,0,0,862,712,761
564,55,0,기타 지방,자영업자,2905,1538,800,679,1,0,0,1126,853,441
565,40,1,지방 대도시,자영업자,3137,1696,800,389,4,0,0,539,139,-1018
566,53,1,인천,자영업자,4180,1460,800,437,3,0,0,1007,1079,626
567,44,1,서울,대기업 직원,7446,4009,900,1284,4,0,0,1304,520,-2185
568,56,1,경기,대기업 직원,7087,2973,900,1420,3,0,0,667,669,-1637
569,76,1,인천,프리랜서,3452,1692,750,500,3,0,0,890,2070,1268
570,52,0,경기,무직,1433,826,750,322,2,0,0,1139,41,354
571,28,1,지방 대도시,자영업자,4433,2555,780,842,3,0,0,274,343,-1938
572,28,1,지방 대도시,프리랜서,2505,768,780,466,2,0,0,847,301,380
573,39,1,지방 대도시,은퇴자,1843,930,700,400,2,1,0,873,716,659
574,46,1,지방 대도시,자영업자,4123,1765,800,816,4,0,0,1154,512,-99
575,65,0,기타 지방,중소기업 직원,3516,1298,800,545,3,0,0,1230,739,671
576,56,1,서울,대기업 직원,8659,3200,900,2063,3,0,0,335,381,-2484
577,51,1,경기,대기업 직원,6638,3234,900,1060,4,0,0,1603,1852,221
578,62,1,지방 대도시,중소기업 직원,3424,1340,800,481,4,0,0,939,1196,795
579,47,1,경기,대기업 직원,6210,3363,900,1148,4,0,0,855,996,-1512
580,32,1,기타 지방,대기업 직원,6192,1959,900,708,5,0,0,836,664,-459
581,48,0,경기,대기업 직원,6378,2058,900,976,5,0,0,546,884,-628
582,31,0,기타 지방,은퇴자,1876,1059,750,340,1,0,0,902,689,532
583,72,0,서울,은퇴자,2392,1364,700,304,2,0,0,778,768,182
584,23,1,지방 대도시,공무원,4219,2197,880,968,2,0,0,404,471,-1322
585,36,0,서울,공무원,6504,3385,900,1015,4,0,0,3643,2348,2606
586,39,0,경기,대기업 직원,8149,3527,900,1031,5,0,0,1816,1419,-292
587,36,1,인천,중소기업 직원,3860,1670,850,425,3,0,0,1789,1420,1539
588,27,0,기타 지방,무직,970,421,730,122,1,0,0,979,763,1321
589,26,0,경기,은퇴자,2187,1079,730,406,1,0,0,2117,1552,2590
590,46,1,인천,은퇴자,2271,1242,750,236,2,0,0,928,1026,712
591,34,0,경기,은퇴자,2112,981,750,213,2,0,0,1962,1209,2190
592,30,0,기타 지방,중소기업 직원,3292,1563,850,704,3,0,0,1379,478,294
593,46,1,지방 대도시,대기업 직원,6516,3891,900,1232,4,0,0,842,783,-2266
594,30,0,서울,프리랜서,2991,1255,800,707,1,0,0,280,606,-369
595,54,0,경기,대기업 직원,8323,4428,900,1103,5,0,0,721,891,-2816
596,54,1,지방 대도시,공무원,4743,1717,900,817,4,0,0,1184,990,457
597,35,1,기타 지방,자영업자,3559,2134,800,852,2,0,0,918,1001,-215
598,31,0,지방 대도시,자영업자,2755,1421,800,591,1,0,0,1263,558,400
599,60,0,인천,프리랜서,2716,1239,750,525,2,0,0,745,1239,745
600,46,0,기타 지방,공무원,4717,1648,900,1039,3,0,0,646,965,-37
601,27,1,서울,자영업자,4375,1604,780,1049,4,0,0,1507,325,228
602,61,0,서울,중소기업 직원,4990,1862,800,548,4,0,0,2478,1923,2539
603,38,0,인천,프리랜서,3476,1120,800,575,4,0,0,769,955,604
604,22,0,기타 지방,자영업자,3528,2116,780,543,2,0,0,1561,1013,458
605,36,1,경기,무직,1421,539,750,176,1,0,0,2028,592,2081
606,35,1,경기,중소기업 직원,4497,1847,850,592,3,0,0,1173,1264,590
607,35,0,기타 지방,자영업자,2732,1386,750,580,2,1,0,238,0,-1148
608,50,1,인천,은퇴자,2506,860,750,444,1,0,0,1612,1334,2086
609,30,0,지방 대도시,무직,1301,586,750,227,2,0,0,842,585,841
610,21,0,서울,대기업 직원,9040,4934,880,1899,4,0,0,634,816,-3484
611,53,0,기타 지방,프리랜서,2440,988,700,407,2,0,1,575,1371,958
612,56,0,경기,프리랜서,3886,1603,800,459,4,0,0,419,680,-504
613,58,0,서울,중소기업 직원,5802,1969,850,1379,4,0,0,2423,1780,2234
614,63,0,기타 지방,무직,1137,416,700,160,2,0,0,979,482,1045
615,51,0,기타 지방,대기업 직원,6351,2134,900,813,5,0,0,496,520,-1118
616,58,1,지방 대도시,무직,1323,475,750,156,1,0,0,950,663,1138
617,29,1,지방 대도시,은퇴자,2144,957,730,309,2,0,0,1278,501,822
618,55,1,경기,자영업자,4394,1359,800,995,2,0,0,530,649,-180
619,33,1,지방 대도시,은퇴자,2052,965,750,459,1,0,0,634,408,77
620,53,1,기타 지방,프리랜서,1758,957,800,361,2,0,0,1329,754,1126
621,51,0,기타 지방,중소기업 직원,3606,1447,800,290,2,1,0,1824,1468,1845
622,27,0,지방 대도시,프리랜서,2403,815,780,256,1,0,0,689,285,159
623,35,0,인천,중소기업 직원,4070,1934,800,571,4,1,0,872,1393,331
624,23,1,기타 지방,중소기업 직원,3265,1818,830,583,4,0,0,1673,961,816
625,62,1,경기,중소기업 직원,4889,2167,800,652,2,0,0,1206,753,-208
626,40,1,서울,대기업 직원,7419,2614,900,1267,3,0,0,3397,3015,3798
627,37,0,지방 대도시,대기업 직원,5184,1874,900,1043,2,0,0,1207,1182,515
628,47,1,인천,중소기업 직원,3680,1401,850,770,4,0,0,1378,1046,1023
629,23,0,지방 대도시,중소기업 직원,4003,1679,830,606,2,0,0,1506,438,265
630,51,0,기타 지방,프리랜서,2263,948,750,519,2,1,0,1675,855,1582
631,49,1,인천,프리랜서,4080,1416,800,424,3,0,0,1010,853,447
632,47,0,인천,은퇴자,2142,791,750,455,1,0,0,1292,917,1418
633,53,1,경기,자영업자,5199,2678,800,616,3,0,0,764,967,-947
634,36,1,기타 지방,무직,1124,443,750,151,1,0,0,970,901,1428
635,25,0,지방 대도시,은퇴자,1811,761,730,285,1,0,0,1172,1019,1430
636,20,0,서울,프리랜서,3459,1931,780,305,4,0,0,316,378,-1237
637,66,0,기타 지방,대기업 직원,4489,1890,850,428,3,0,0,984,386,-520
